Test ,mont,day,year,hour,nib,prec_mm,temp_C
3283,1,20,2005,12,0,0,0.838888889
3284,1,21,2005,12,0,0.254,0.011111111
3285,1,22,2005,12,0,0.254,0.8
3286,1,23,2005,12,0,0,-0.022222222
3287,1,24,2005,12,0,0,-1.672222222
3288,1,25,2005,12,0,0,-0.194444444
3289,1,26,2005,12,0,0,1.994444444
3290,1,27,2005,12,0,0,2.822222222
3291,1,28,2005,12,0,3.556,6.427777778
3292,1,29,2005,12,0,0,2.255555556
3293,1,30,2005,12,0,0,1.833333333
3294,1,31,2005,12,0,0,1.011111111
3295,2,1,2005,12,0,0,0.988888889
3296,2,2,2005,12,0,0,1.266666667
3297,2,3,2005,12,0,0,1.4
3298,2,4,2005,12,0,0,0.838888889
3299,2,5,2005,12,0,0,0.977777778
3300,2,6,2005,12,0,0,0.205555556
3301,2,7,2005,12,0,0,2.194444444
3302,2,8,2005,12,0,0,0.588888889
3303,2,9,2005,12,0,0,0.666666667
3304,2,10,2005,12,0,0,0.283333333
3305,2,11,2005,12,0,0,0.35
3306,2,12,2005,12,0,0,4.155555556
3307,2,13,2005,12,0,1.016,5.877777778
3308,2,14,2005,12,0,1.27,0.861111111
3309,2,15,2005,12,0,0,-1.977777778
3310,2,16,2005,12,0,0,-2.333333333
3311,2,17,2005,12,0,0,-1.372222222
3312,2,18,2005,12,0,0,0.2
3313,2,19,2005,12,0,3.556,2.866666667
3314,2,20,2005,12,0,2.286,6.027777778
3315,2,21,2005,12,0,0,3.483333333
3316,2,22,2005,12,0,0,4.955555556
3317,2,23,2005,12,0,0,3.838888889
3318,2,24,2005,12,0,0,4.205555556
3319,2,25,2005,12,0,0,4.127777778
3320,2,26,2005,12,0,0,3.983333333
3321,2,27,2005,12,0,0,5.255555556
3322,2,28,2005,12,0,0,5.494444444
3323,3,1,2005,12,0,0,6.8
3324,3,2,2005,12,0,0,5.45
3325,3,3,2005,12,0,0,7.011111111
3326,3,4,2005,12,0,0,7.288888889
3327,3,5,2005,12,0,0,6.411111111
3328,3,6,2005,12,0,0,7.311111111
3329,3,7,2005,12,0,0,8.933333333
3330,3,8,2005,12,0,0,9.272222222
3331,3,9,2005,12,0,0,10.15555556
3332,3,10,2005,12,0,0,10.21111111
3333,3,11,2005,12,0,0,10.16666667
3334,3,12,2005,12,0,0.254,8.761111111
3335,3,13,2005,12,0,0.508,5.144444444
3336,3,14,2005,12,0,0,4.755555556
3337,3,15,2005,12,0,0,6.133333333
3338,3,16,2005,12,0,0,8.438888889
3339,3,17,2005,12,0,0,6.583333333
3340,3,18,2005,12,0,0,5.427777778
3341,3,19,2005,12,0,2.794,9.95
3342,3,20,2005,12,0,0.254,9.416666667
3343,3,21,2005,12,0,2.032,7.972222222
3344,3,22,2005,12,0,4.318,8.594444444
3345,3,23,2005,12,0,4.826,7.572222222
3346,3,24,2005,12,0,0,5.538888889
3347,3,25,2005,12,0,0,2.505555556
3348,3,26,2005,12,0,0.254,5.922222222
3349,3,27,2005,12,0,2.794,12.85
3350,3,28,2005,12,0,9.906,7.955555556
3351,3,29,2005,12,0,9.906,5.733333333
3352,3,30,2005,12,0,0,4.816666667
3353,3,31,2005,12,0,0,5.816666667
3354,4,1,2005,12,0,0,12.25555556
3355,4,2,2005,12,0,0,10.77222222
3356,4,3,2005,12,0,0,9.855555556
3357,4,4,2005,12,0,6.604,5.877777778
3358,4,5,2005,12,0,0,6.416666667
3359,4,6,2005,12,0,0,14.11111111
3360,4,7,2005,12,0,0.762,17.17222222
3361,4,8,2005,12,0,0.508,7.777777778
3362,4,9,2005,12,0,0,7.8
3363,4,10,2005,12,0,0,6.694444444
3364,4,11,2005,12,0,0,12.1
3365,4,12,2005,12,0,0.254,11.46666667
3366,4,13,2005,12,0,0,5.244444444
3367,4,14,2005,12,0,0,4.833333333
3368,4,15,2005,12,0,0,8.411111111
3369,4,16,2005,12,0,0.254,14.37222222
3370,4,17,2005,12,0,0,11.57222222
3371,4,18,2005,12,0,2.794,6.433333333
3372,4,19,2005,12,0,0,8.377777778
3373,4,20,2005,12,0,0,8.155555556
3374,4,21,2005,12,0,8.128,10.41666667
3375,4,22,2005,12,0,0,13.70555556
3376,4,23,2005,12,0,0,17.02222222
3377,4,24,2005,12,0,3.556,11.24444444
3378,4,25,2005,12,0,1.778,13.97777778
3379,4,26,2005,12,0,0,14.92777778
3380,4,27,2005,12,0,0,15.02222222
3381,4,28,2005,12,0,0,11.11111111
3382,4,29,2005,12,0,0,9.638888889
3383,4,30,2005,12,0,0,10.43333333
3384,5,1,2005,12,0,0,12.89444444
3385,5,2,2005,12,0,0,14.09444444
3386,5,3,2005,12,0,0.254,15.36111111
3387,5,4,2005,12,0,0,14.03888889
3388,5,5,2005,12,0,23.368,14.56111111
3389,5,6,2005,12,0,5.842,12.95555556
3390,5,7,2005,12,0,3.048,12.47222222
3391,5,8,2005,12,0,1.27,13.22222222
3392,5,9,2005,12,0,13.208,12.33888889
3393,5,10,2005,12,0,0,9.094444444
3394,5,11,2005,12,0,1.016,11.41666667
3395,5,12,2005,12,0,0.508,14.40555556
3396,5,13,2005,12,0,0,15.6
3397,5,14,2005,12,0,0,17.27222222
3398,5,15,2005,12,0,2.286,16.9
3399,5,16,2005,12,0,27.178,11.21111111
3400,5,17,2005,12,0,0.762,11.82777778
3401,5,18,2005,12,0,2.54,16.40555556
3402,5,19,2005,12,0,2.286,15.93333333
3403,5,20,2005,12,0,2.286,13.83333333
3404,5,21,2005,12,0,0,13.15
3405,5,22,2005,12,0,0,17.49444444
3406,5,23,2005,12,0,0,13.03888889
3407,5,24,2005,12,0,0,12.77222222
3408,5,25,2005,12,0,0,13.95555556
3409,5,26,2005,12,0,0,17.39444444
3410,5,27,2005,12,0,0,19.52777778
3411,5,28,2005,12,0,0,20.67222222
3412,5,29,2005,12,0,9.398,17.78333333
3413,5,30,2005,12,0,1.778,18.10555556
3414,5,31,2005,12,0,11.684,16.02222222
3415,6,1,2005,12,0,1.778,12.83888889
3416,6,2,2005,12,0,0,12.69444444
3417,6,3,2005,12,0,0,14.81666667
3418,6,4,2005,12,0,0,17.51666667
3419,6,5,2005,12,0,0.762,16.98888889
3420,6,6,2005,12,0,0.254,11.93333333
3421,6,7,2005,12,0,0,11.23333333
3422,6,8,2005,12,0,0,11.53888889
3423,6,9,2005,12,0,0,14.72222222
3424,6,10,2005,12,0,0,16.18888889
3425,6,11,2005,12,0,0,16.13333333
3426,6,12,2005,12,0,0,13.45
3427,6,13,2005,12,0,0,16.10555556
3428,6,14,2005,12,0,0,21.17222222
3429,6,15,2005,12,0,0,19.26111111
3430,6,16,2005,12,0,0,20.81666667
3431,6,17,2005,12,0,10.668,15.67222222
3432,6,18,2005,12,0,4.572,15.85
3433,6,19,2005,12,0,0,17.83888889
3434,6,20,2005,12,0,0,23.09444444
3435,6,21,2005,12,0,0,27.05555556
3436,6,22,2005,12,0,0,22.38888889
3437,6,23,2005,12,0,0,20.51111111
3438,6,24,2005,12,0,0,21.88333333
3439,6,25,2005,12,0,0,22.48333333
3440,6,26,2005,12,0,0,19.95555556
3441,6,27,2005,12,0,10.922,17.73333333
3442,6,28,2005,12,0,1.778,17.14444444
3443,6,29,2005,12,0,0,18.20555556
3444,6,30,2005,12,0,0,22.06666667
3445,7,1,2005,12,0,0,24.61111111
3446,7,2,2005,12,0,0,19.95555556
3447,7,3,2005,12,0,0,19.39444444
3448,7,4,2005,12,0,0,20.95
3449,7,5,2005,12,0,0,24.13333333
3450,7,6,2005,12,0,0,25.05555556
3451,7,7,2005,12,0,0,24.06111111
3452,7,8,2005,12,0,0,26.12222222
3453,7,9,2005,12,0,0.254,18.38888889
3454,7,10,2005,12,0,0,18.95
3455,7,11,2005,12,0,0,24.33888889
3456,7,12,2005,12,0,0,27.10555556
3457,7,13,2005,12,0,0,25.25555556
3458,7,14,2005,12,0,0,21.93888889
3459,7,15,2005,12,0,0,26.31666667
3460,7,16,2005,12,0,0,26.27222222
3461,7,17,2005,12,0,0,21.59444444
3462,7,18,2005,12,0,0,23.61666667
3463,7,19,2005,12,0,0,26.06666667
3464,7,20,2005,12,0,0,25.83333333
3465,7,21,2005,12,0,0,28.02777778
3466,7,22,2005,12,0,0,32.96666667
3467,7,23,2005,12,0,0,23.99444444
3468,7,24,2005,12,0,0,24.08333333
3469,7,25,2005,12,0,0,21.41111111
3470,7,26,2005,12,0,0,21.78888889
3471,7,27,2005,12,0,0,23.06111111
3472,7,28,2005,12,0,0,24.44444444
3473,7,29,2005,12,0,0,28.42777778
3474,7,30,2005,12,0,0,27.67222222
3475,7,31,2005,12,0,0,27.02777778
3476,8,1,2005,12,0,0.508,27.46666667
3477,8,2,2005,12,0,0,23.37222222
3478,8,3,2005,12,0,0,22.53888889
3479,8,4,2005,12,0,0.254,23.94444444
3480,8,5,2005,12,0,0,26.26666667
3481,8,6,2005,12,0,0,26.19444444
3482,8,7,2005,12,0,0,26.33888889
3483,8,8,2005,12,0,0,28.00555556
3484,8,9,2005,12,0,0,26.78888889
3485,8,10,2005,12,0,0,24.89444444
3486,8,11,2005,12,0,0,21.7
3487,8,12,2005,12,0,0,20.53888889
3488,8,13,2005,12,0,0,19.77222222
3489,8,14,2005,12,0,0,20.17222222
3490,8,15,2005,12,0,0,21.11666667
3491,8,16,2005,12,0,0,22.90555556
3492,8,17,2005,12,0,0,23.34444444
3493,8,18,2005,12,0,0,21.53888889
3494,8,19,2005,12,0,0,21.55
3495,8,20,2005,12,0,0,24.42777778
3496,8,21,2005,12,0,0,25.82777778
3497,8,22,2005,12,0,0,28.33888889
3498,8,23,2005,12,0,0,23.15555556
3499,8,24,2005,12,0,0,17.4
3500,8,25,2005,12,0,0,18.72777778
3501,8,26,2005,12,0,0,21.17222222
3502,8,27,2005,12,0,0,21.96666667
3503,8,28,2005,12,0,0,23.63333333
3504,8,29,2005,12,0,0,23.02777778
3505,8,30,2005,12,0,0,16.37222222
3506,8,31,2005,12,0,0,16.72222222
3507,9,1,2005,12,0,0,19.25555556
3508,9,2,2005,12,0,0,21.63888889
3509,9,3,2005,12,0,0,20.77777778
3510,9,4,2005,12,0,0,18.46111111
3511,9,5,2005,12,0,0,17.56111111
3512,9,6,2005,12,0,0,18.21111111
3513,9,7,2005,12,0,0,19.52222222
3514,9,8,2005,12,0,0,21.27222222
3515,9,9,2005,12,0,0.254,17.75
3516,9,10,2005,12,0,0,12.27777778
3517,9,11,2005,12,0,0,12.23333333
3518,9,12,2005,12,0,0,13.12777778
3519,9,13,2005,12,0,0,15.68888889
3520,9,14,2005,12,0,0,15.23333333
3521,9,15,2005,12,0,0,17.38333333
3522,9,16,2005,12,0,2.286,15.46111111
3523,9,17,2005,12,0,3.302,13.43333333
3524,9,18,2005,12,0,0,12.82777778
3525,9,19,2005,12,0,0,15.02222222
3526,9,20,2005,12,0,0,18.05555556
3527,9,21,2005,12,0,0,17.82222222
3528,9,22,2005,12,0,0,15.35555556
3529,9,23,2005,12,0,0.254,14.55
3530,9,24,2005,12,0,0,8.533333333
3531,9,25,2005,12,0,0,9.3
3532,9,26,2005,12,0,0,13.1
3533,9,27,2005,12,0,0,16.1
3534,9,28,2005,12,0,0,12.85555556
3535,9,29,2005,12,0,0,13.94444444
3536,9,30,2005,12,0,0,17.37222222
3537,10,1,2005,12,0,2.286,13.66111111
3538,10,2,2005,12,0,1.778,9.166666667
3539,10,3,2005,12,0,2.794,8.75
3540,10,4,2005,12,0,0,7.516666667
3541,10,5,2005,12,0,0,7.144444444
3542,10,6,2005,12,0,0,9.594444444
3543,10,7,2005,12,0,0,11.26111111
3544,10,8,2005,12,0,0,12.16111111
3545,10,9,2005,12,0,0.254,10.7
3546,10,10,2005,12,0,0.254,9.116666667
3547,10,11,2005,12,0,0,8.327777778
3548,10,12,2005,12,0,0.508,9.822222222
3549,10,13,2005,12,0,0,12.69444444
3550,10,14,2005,12,0,0.508,17.26111111
3551,10,15,2005,12,0,0,17.22777778
3552,10,16,2005,12,0,0,9.75
3553,10,17,2005,12,0,0,12.36111111
3554,10,18,2005,12,0,0,12.25555556
3555,10,19,2005,12,0,0,12.72777778
3556,10,20,2005,12,0,0,10.99444444
3557,10,21,2005,12,0,0,9.472222222
3558,10,22,2005,12,0,0,9.738888889
3559,10,23,2005,12,0,0,10.43333333
3560,10,24,2005,12,0,0,10.87777778
3561,10,25,2005,12,0,0,13.02222222
3562,10,26,2005,12,0,0,12.15555556
3563,10,27,2005,12,0,2.54,7.411111111
3564,10,28,2005,12,0,0,9.9
3565,10,29,2005,12,0,0,7.805555556
3566,10,30,2005,12,0,0,5.166666667
3567,10,31,2005,12,0,0,11.35
3568,11,1,2005,12,0,1.016,15.18333333
3569,11,2,2005,12,0,0,7.916666667
3570,11,3,2005,12,0,4.826,6.616666667
3571,11,4,2005,12,0,1.778,6.061111111
3572,11,5,2005,12,0,4.572,5.138888889
3573,11,6,2005,12,0,8.382,7.644444444
3574,11,7,2005,12,0,3.048,7.583333333
3575,11,8,2005,12,0,1.27,2.733333333
3576,11,9,2005,12,0,0,3.494444444
3577,11,10,2005,12,0,0,4.066666667
3578,11,11,2005,12,0,0,5.466666667
3579,11,12,2005,12,0,0,4.322222222
3580,11,13,2005,12,0,2.286,4.683333333
3581,11,14,2005,12,0,2.286,4.433333333
3582,11,15,2005,12,0,0,-0.855555556
3583,11,16,2005,12,0,0,0.777777778
3584,11,17,2005,12,0,0,0.838888889
3585,11,18,2005,12,0,0,0.933333333
3586,11,19,2005,12,0,0,2.544444444
3587,11,20,2005,12,0,0,1.666666667
3588,11,21,2005,12,0,0,1.222222222
3589,11,22,2005,12,0,0,0.072222222
3590,11,23,2005,12,0,0,-1.822222222
3591,11,24,2005,12,0,0,-2.883333333
3592,11,25,2005,12,0,14.224,-0.477777778
3593,11,26,2005,12,0,3.556,0.905555556
3594,11,27,2005,12,0,0.254,-2.477777778
3595,11,28,2005,12,0,0,-1.783333333
3596,11,29,2005,12,0,0.254,2.422222222
3597,11,30,2005,12,0,0.508,0.372222222
3598,12,1,2005,12,0,7.874,5.394444444
3599,12,2,2005,12,0,0.254,2.605555556
3600,12,3,2005,12,0,2.286,0.516666667
3601,12,4,2005,12,0,0,-3.483333333
3602,12,5,2005,12,0,0,-3.811111111
3603,12,6,2005,12,0,0.254,-3.033333333
3604,12,7,2005,12,0,0,-5.788888889
3605,12,8,2005,12,0,0,-9.272222222
3606,12,9,2005,12,0,0,-7.361111111
3607,12,10,2005,12,0,0,-5.233333333
3608,12,11,2005,12,0,0,-6.861111111
3609,12,12,2005,12,0,0,-7.6
3610,12,13,2005,12,0,0,-4.438888889
3611,12,14,2005,12,0,0,-6.388888889
3612,12,15,2005,12,0,0,-8.233333333
3613,12,16,2005,12,0,0,-8.016666667
3614,12,17,2005,12,0,0,-7.055555556
3615,12,18,2005,12,0,0,-8.294444444
3616,12,19,2005,12,0,4.064,-0.766666667
3617,12,20,2005,12,0,0.762,0.983333333
3618,12,21,2005,12,0,8.636,3.216666667
3619,12,22,2005,12,0,9.144,6.205555556
3620,12,23,2005,12,0,0,4.25
3621,12,24,2005,12,0,0.254,1.15
3622,12,25,2005,12,0,3.048,1.938888889
3623,12,26,2005,12,0,9.398,3.827777778
3624,12,27,2005,12,0,9.144,4.227777778
3625,12,28,2005,12,0,12.192,9.566666667
3626,12,29,2005,12,0,1.016,3.027777778
3627,12,30,2005,12,0,26.162,6.211111111
3628,12,31,2005,12,0,5.842,9.377777778
3629,1,1,2006,12,0,1.778,6.344444444
3630,1,2,2006,12,0,3.556,5.588888889
3631,1,3,2006,12,0,1.016,4.161111111
3632,1,4,2006,12,0,0,3.611111111
3633,1,5,2006,12,0,0,4.027777778
3634,1,6,2006,12,0,0,0.65
3635,1,7,2006,12,0,3.302,2.794444444
3636,1,8,2006,12,0,0.254,1.411111111
3637,1,9,2006,12,0,2.794,3.661111111
3638,1,10,2006,12,0,3.556,7.955555556
3639,1,11,2006,12,0,1.778,7.605555556
3640,1,12,2006,12,0,0.508,3.377777778
3641,1,13,2006,12,0,0,9.566666667
3642,1,14,2006,12,0,0,9.155555556
3643,1,15,2006,12,0,0.508,1.094444444
3644,1,16,2006,12,0,0,-0.6
3645,1,17,2006,12,0,16.51,4.461111111
3646,1,18,2006,12,0,0,4.783333333
3647,1,19,2006,12,0,0,1.777777778
3648,1,20,2006,12,0,1.27,1.811111111
3649,1,21,2006,12,0,1.016,1.238888889
3650,1,22,2006,12,0,0,-1.705555556
3651,1,23,2006,12,0,0.508,-1.116666667
3652,1,24,2006,12,0,0.508,-0.216666667
3653,1,25,2006,12,0,0,-1.311111111
3654,1,26,2006,12,0,0.508,-0.75
3655,1,27,2006,12,0,2.54,1.916666667
3656,1,28,2006,12,0,4.064,1.794444444
3657,1,29,2006,12,0,1.27,2.038888889
3658,1,30,2006,12,0,4.318,7.116666667
3659,1,31,2006,12,0,8.636,3.155555556
3660,2,1,2006,12,0,5.08,5.877777778
3661,2,2,2006,12,0,0,4.805555556
3662,2,3,2006,12,0,0.762,7.25
3663,2,4,2006,12,0,5.08,7.872222222
3664,2,5,2006,12,0,0,1.955555556
3665,2,6,2006,12,0,0,0.738888889
3666,2,7,2006,12,0,0,-0.333333333
3667,2,8,2006,12,0,0,0.477777778
3668,2,9,2006,12,0,0.254,1.444444444
3669,2,10,2006,12,0,0,-0.494444444
3670,2,11,2006,12,0,0,-2.133333333
3671,2,12,2006,12,0,0,-1.144444444
3672,2,13,2006,12,0,0,0.833333333
3673,2,14,2006,12,0,0,0.538888889
3674,2,15,2006,12,0,0,-1.683333333
3675,2,16,2006,12,0,0,-4.1
3676,2,17,2006,12,0,0,-4.461111111
3677,2,18,2006,12,0,0,-7
3678,2,19,2006,12,0,0,-5.977777778
3679,2,20,2006,12,0,0,-4.711111111
3680,2,21,2006,12,0,0,-0.772222222
3681,2,22,2006,12,0,0,2.733333333
3682,2,23,2006,12,0,0,4.6
3683,2,24,2006,12,0,0,4.433333333
3684,2,25,2006,12,0,0,4.572222222
3685,2,26,2006,12,0,0,8.95
3686,2,27,2006,12,0,6.096,12.46111111
3687,2,28,2006,12,0,0,11.67222222
3688,3,1,2006,12,0,0,7.988888889
3689,3,2,2006,12,0,0,7.772222222
3690,3,3,2006,12,0,3.302,4.794444444
3691,3,4,2006,12,0,3.048,3.794444444
3692,3,5,2006,12,0,0,9.088888889
3693,3,6,2006,12,0,1.016,7.05
3694,3,7,2006,12,0,3.302,4.038888889
3695,3,8,2006,12,0,4.826,3.211111111
3696,3,9,2006,12,0,2.032,1.066666667
3697,3,10,2006,12,0,0,0.494444444
3698,3,11,2006,12,0,0,1.744444444
3699,3,12,2006,12,0,0,0.561111111
3700,3,13,2006,12,0,2.286,2.872222222
3701,3,14,2006,12,0,1.016,3.911111111
3702,3,15,2006,12,0,0.508,2.4
3703,3,16,2006,12,0,2.032,8.222222222
3704,3,17,2006,12,0,0,8.522222222
3705,3,18,2006,12,0,1.016,4.944444444
3706,3,19,2006,12,0,0,5.094444444
3707,3,20,2006,12,0,0,4.927777778
3708,3,21,2006,12,0,0.254,5.988888889
3709,3,22,2006,12,0,0,8.411111111
3710,3,23,2006,12,0,0,13.51111111
3711,3,24,2006,12,0,0,14.14444444
3712,3,25,2006,12,0,8.636,9.45
3713,3,26,2006,12,0,2.54,4.566666667
3714,3,27,2006,12,0,0.762,9.038888889
3715,3,28,2006,12,0,1.27,12.49444444
3716,3,29,2006,12,0,13.716,6
3717,3,30,2006,12,0,1.27,9.366666667
3718,3,31,2006,12,0,9.144,8.755555556
3719,4,1,2006,12,0,3.048,6.777777778
3720,4,2,2006,12,0,0.508,8.172222222
3721,4,3,2006,12,0,0.254,13.83888889
3722,4,4,2006,12,0,17.018,9.933333333
3723,4,5,2006,12,0,13.716,8.144444444
3724,4,6,2006,12,0,1.27,9.277777778
3725,4,7,2006,12,0,0,10.21666667
3726,4,8,2006,12,0,0,12.20555556
3727,4,9,2006,12,0,0,8.45
3728,4,10,2006,12,0,0.254,9.005555556
3729,4,11,2006,12,0,0.254,8.7
3730,4,12,2006,12,0,0,11.01111111
3731,4,13,2006,12,0,0,14.12222222
3732,4,14,2006,12,0,2.54,15.37777778
3733,4,15,2006,12,0,0.762,13.26666667
3734,4,16,2006,12,0,0,5.083333333
3735,4,17,2006,12,0,1.016,5.027777778
3736,4,18,2006,12,0,0,5.461111111
3737,4,19,2006,12,0,0,7.95
3738,4,20,2006,12,0,0,12.4
3739,4,21,2006,12,0,0,14.23333333
3740,4,22,2006,12,0,0.254,12.45555556
3741,4,23,2006,12,0,0,12.74444444
3742,4,24,2006,12,0,2.032,11.92222222
3743,4,25,2006,12,0,0,14.23888889
3744,4,26,2006,12,0,0,13.73333333
3745,4,27,2006,12,0,0,13.67777778
3746,4,28,2006,12,0,0,15.2
3747,4,29,2006,12,0,2.286,16.6
3748,4,30,2006,12,0,0,12.39444444
3749,5,1,2006,12,0,0,12.02222222
3750,5,2,2006,12,0,0,9.277777778
3751,5,3,2006,12,0,0,9.9
3752,5,4,2006,12,0,0,11.18333333
3753,5,5,2006,12,0,0,13.74444444
3754,5,6,2006,12,0,0,14.36666667
3755,5,7,2006,12,0,0.508,10.67222222
3756,5,8,2006,12,0,6.858,11.91666667
3757,5,9,2006,12,0,0,9.322222222
3758,5,10,2006,12,0,0,12.25555556
3759,5,11,2006,12,0,0,18.24444444
3760,5,12,2006,12,0,0,15.56111111
3761,5,13,2006,12,0,0,16.70555556
3762,5,14,2006,12,0,0,19.11666667
3763,5,15,2006,12,0,0.508,22.16111111
3764,5,16,2006,12,0,0,24.43888889
3765,5,17,2006,12,0,0,23.36111111
3766,5,18,2006,12,0,1.016,23.24444444
3767,5,19,2006,12,0,1.524,24.31666667
3768,5,20,2006,12,0,5.588,20.67777778
3769,5,21,2006,12,0,1.778,19.41111111
3770,5,22,2006,12,0,2.032,16.38888889
3771,5,23,2006,12,0,0,16.72777778
3772,5,24,2006,12,0,0.254,18.46666667
3773,5,25,2006,12,0,0.254,17.36666667
3774,5,26,2006,12,0,0,13.24444444
3775,5,27,2006,12,0,8.382,8.422222222
3776,5,28,2006,12,0,1.524,10.29444444
3777,5,29,2006,12,0,0,11.75
3778,5,30,2006,12,0,0,14.43888889
3779,5,31,2006,12,0,0.508,19.31666667
3780,6,1,2006,12,0,0,24.25
3781,6,2,2006,12,0,5.08,20.58888889
3782,6,3,2006,12,0,0.254,18.58333333
3783,6,4,2006,12,0,0.762,21.90555556
3784,6,5,2006,12,0,0,#VALUE!
3785,6,6,2006,12,0,0,#VALUE!
3786,6,7,2006,12,0,0.254,20.78888889
3787,6,8,2006,12,0,0,21.82222222
3788,6,9,2006,12,0,0,18.13333333
3789,6,10,2006,12,0,0,18.08333333
3790,6,11,2006,12,0,0,20.42222222
3791,6,12,2006,12,0,0,21.71666667
3792,6,13,2006,12,0,8.382,17.39444444
3793,6,14,2006,12,0,2.54,14.98333333
3794,6,15,2006,12,0,0,15.94444444
3795,6,16,2006,12,0,0,17.81111111
3796,6,17,2006,12,0,0,18.31666667
3797,6,18,2006,12,0,0,19.29444444
3798,6,19,2006,12,0,0,19.51666667
3799,6,20,2006,12,0,0,17.13888889
3800,6,21,2006,12,0,0,17.42222222
3801,6,22,2006,12,0,0,19.45
3802,6,23,2006,12,0,0,21.08333333
3803,6,24,2006,12,0,0,22.07777778
3804,6,25,2006,12,0,0,23.26666667
3805,6,26,2006,12,0,0,24.83333333
3806,6,27,2006,12,0,0,28.75555556
3807,6,28,2006,12,0,0,26.4
3808,6,29,2006,12,0,0,23.79444444
3809,6,30,2006,12,0,0,22.3
3810,7,1,2006,12,0,0,24.95555556
3811,7,2,2006,12,0,4.826,24.55
3812,7,3,2006,12,0,0,25.09444444
3813,7,4,2006,12,0,1.778,24.54444444
3814,7,5,2006,12,0,0,26.15555556
3815,7,6,2006,12,0,0,28.22222222
3816,7,7,2006,12,0,0,22.45
3817,7,8,2006,12,0,0,22.38333333
3818,7,9,2006,12,0,0,24.89444444
3819,7,10,2006,12,0,0,26.30555556
3820,7,11,2006,12,0,0,27.31666667
3821,7,12,2006,12,0,0,25.76111111
3822,7,13,2006,12,0,0,23.18888889
3823,7,14,2006,12,0,0,25.29444444
3824,7,15,2006,12,0,0,25.51111111
3825,7,16,2006,12,0,0,25.78333333
3826,7,17,2006,12,0,0,26.47222222
3827,7,18,2006,12,0,0,23.37777778
3828,7,19,2006,12,0,0,23.66666667
3829,7,20,2006,12,0,0,25.90555556
3830,7,21,2006,12,0,0,27.66111111
3831,7,22,2006,12,0,0,28.93333333
3832,7,23,2006,12,0,0,29.93888889
3833,7,24,2006,12,0,0,28.87777778
3834,7,25,2006,12,0,0,27.65555556
3835,7,26,2006,12,0,0,26.67777778
3836,7,27,2006,12,0,0,27.03333333
3837,7,28,2006,12,0,0.254,26.35555556
3838,7,29,2006,12,0,0,25.28333333
3839,7,30,2006,12,0,0,21.45
3840,7,31,2006,12,0,0,19.31666667
3841,8,1,2006,12,0,0,20.16111111
3842,8,2,2006,12,0,0,20.13333333
3843,8,3,2006,12,0,0,21.38888889
3844,8,4,2006,12,0,0,23.47777778
3845,8,5,2006,12,0,0,22.88888889
3846,8,6,2006,12,0,0,24.68333333
3847,8,7,2006,12,0,0,27.02222222
3848,8,8,2006,12,0,0,24.21666667
3849,8,9,2006,12,0,0,21.22222222
3850,8,10,2006,12,0,0,23.70555556
3851,8,11,2006,12,0,0,20.82222222
3852,8,12,2006,12,0,0,19.88888889
3853,8,13,2006,12,0,0,19.58888889
3854,8,14,2006,12,0,0.508,22.22777778
3855,8,15,2006,12,0,0,24.42777778
3856,8,16,2006,12,0,0,22.39444444
3857,8,17,2006,12,0,0,18.52777778
3858,8,18,2006,12,0,0,19.53888889
3859,8,19,2006,12,0,0,20.43888889
3860,8,20,2006,12,0,0,21.48333333
3861,8,21,2006,12,0,0,23.05555556
3862,8,22,2006,12,0,0,22.95555556
3863,8,23,2006,12,0,0,21.3
3864,8,24,2006,12,0,0,18.55
3865,8,25,2006,12,0,0,19.69444444
3866,8,26,2006,12,0,0,18.64444444
3867,8,27,2006,12,0,0,20.60555556
3868,8,28,2006,12,0,0,22.28888889
3869,8,29,2006,12,0,0,24.78333333
3870,8,30,2006,12,0,0,16.30555556
3871,8,31,2006,12,0,0,13.8
3872,9,1,2006,12,0,0,15.53888889
3873,9,2,2006,12,0,0,17.95555556
3874,9,3,2006,12,0,0,20.18888889
3875,9,4,2006,12,0,0,22.76111111
3876,9,5,2006,12,0,0,25.16666667
3877,9,6,2006,12,0,0,24.51111111
3878,9,7,2006,12,0,0,22.72777778
3879,9,8,2006,12,0,0,22.78888889
3880,9,9,2006,12,0,0,20.87222222
3881,9,10,2006,12,0,0,18.73888889
3882,9,11,2006,12,0,0,18.02777778
3883,9,12,2006,12,0,0,19.20555556
3884,9,13,2006,12,0,0,19.08888889
3885,9,14,2006,12,0,0,13.43888889
3886,9,15,2006,12,0,0,9.311111111
3887,9,16,2006,12,0,0,9.65
3888,9,17,2006,12,0,0,10.92222222
3889,9,18,2006,12,0,0,15.14444444
3890,9,19,2006,12,0,0.254,12.76111111
3891,9,20,2006,12,0,0.508,12.56666667
3892,9,21,2006,12,0,3.556,12.64444444
3893,9,22,2006,12,0,0.254,12.17222222
3894,9,23,2006,12,0,0,10.85
3895,9,24,2006,12,0,0,11.97222222
3896,9,25,2006,12,0,0,13.41111111
3897,9,26,2006,12,0,0,13.97777778
3898,9,27,2006,12,0,0,14.9
3899,9,28,2006,12,0,0,16.01666667
3900,9,29,2006,12,0,0,15.83333333
3901,9,30,2006,12,0,0,15.11111111
3902,10,1,2006,12,0,0,14.29444444
3903,10,2,2006,12,0,0,13.62777778
3904,10,3,2006,12,0,0,16.60555556
