ID,month,day,year,hour,nib,precip,tavg,tmax,tmin,srad,windspd,rh,hspec
2837,10,9,2017,12,0,0,20.595,28.79,12.4,170.1378,2.62,0.58,0.009535
2838,10,10,2017,12,0,0,19.65,28.81,10.49,153.9342,3.44,0.65,0.010079
2839,10,11,2017,12,0,0,22.955,31.72,14.19,160.8786,5.6,0.65,0.012341
2840,10,12,2017,12,0,0,23.855,33.68,14.03,163.1934,2.88,0.41,0.008219
2841,10,13,2017,12,0,0,22.31,38.43,6.19,160.8786,3.51,0.45,0.008216
2842,10,14,2017,12,0,0,21.415,27.63,15.2,144.675,1.89,0.44,0.007607
2843,10,15,2017,12,0,0,19.75,23.97,15.53,123.8418,3.39,0.5,0.007801
2844,10,16,2017,12,0,0,13.725,18.51,8.94,141.2028,1.45,0.81,0.008623
2845,10,17,2017,12,0,0,12.095,21.63,2.56,144.675,3.5,0.77,0.007369
2846,10,18,2017,12,0,0,16.64,25.04,8.24,143.5176,4.44,0.53,0.006804
2847,10,19,2017,12,0,0,13.14,17.43,8.85,122.6844,6.81,0.44,0.004509
2848,10,20,2017,12,0,0,12.415,18.98,5.85,137.7306,3.42,0.52,0.005082
2849,10,21,2017,12,0,0,14.91,21.85,7.97,118.0548,1.99,0.82,0.009424
2850,10,22,2017,12,0,0,14.21,18.57,9.85,128.4714,2.23,0.45,0.004944
2851,10,23,2017,12,0,0,14.06,20.14,7.98,120.3696,1.23,0.69,0.007507
2852,10,24,2017,12,0,0,14.38,24.21,4.55,131.9436,2.48,0.6,0.006664
2853,10,25,2017,12,0,7.96,12,15.41,8.59,56.7126,2.29,0.8,0.007608
2854,10,26,2017,12,0,0,12.01,18.11,5.91,136.5732,2.7,0.47,0.004473
2855,10,27,2017,12,0,0,4.965,8.53,1.4,112.2678,2.98,0.46,0.002718
2856,10,28,2017,12,0,0,7.82,11.23,4.41,114.5826,4.61,0.35,0.002517
2857,10,29,2017,12,0,0,6.915,11.21,2.62,112.2678,4.18,0.69,0.004664
2858,10,30,2017,12,0,0,1.91,7.43,-3.61,105.3234,1.42,0.52,0.002477
2859,10,31,2017,12,0,0,9.73,13.68,5.78,128.4714,5.03,0.82,0.006707
2860,11,1,2017,12,0,0,10.205,18.07,2.34,118.0548,1.46,0.43,0.003631
2861,11,2,2017,12,0,0,14.22,22.46,5.98,126.1566,3.26,0.67,0.007365
2862,11,3,2017,12,0,0,13.735,28.13,-0.66,137.7306,4.13,0.6,0.006392
2863,11,4,2017,12,0,0,11.685,21.73,1.64,128.4714,1.62,0.7,0.006521
2864,11,5,2017,12,0,0,12.57,22.47,2.67,113.4252,2.78,0.62,0.006121
2865,11,6,2017,12,0,0,10.08,19.39,0.77,115.74,3.02,0.43,0.003601
2866,11,7,2017,12,0,0,8.91,13.53,4.29,105.3234,3.97,0.4,0.003096
2867,11,8,2017,12,0,0,7.685,13.3,2.07,97.2216,0.96,0.71,0.005058
2868,11,9,2017,12,0,0,6.42,11.15,1.69,100.6938,2.9,0.62,0.004051
2869,11,10,2017,12,0,0,8.62,12.91,4.33,91.4346,0.23,0.83,0.0063
2870,11,11,2017,12,0,0,8.975,18.1,-0.15,114.5826,1.73,0.58,0.004509
2871,11,12,2017,12,0,0,9.56,16.17,2.95,91.4346,0.34,0.55,0.004448
2872,11,13,2017,12,0,0,13.46,21.66,5.26,79.8606,1.51,0.67,0.007011
2873,11,14,2017,12,0,0,11.04,20.78,1.3,99.5364,1.59,0.74,0.006605
2874,11,15,2017,12,0,3,9.455,14.8,4.11,71.7588,4.83,0.9,0.007227
2875,11,16,2017,12,0,6.08,0.635,2.73,-1.46,34.722,2.18,0.99,0.004304
2876,11,17,2017,12,0,2.34,3.495,4.06,2.93,75.231,2.63,0.99,0.005277
2877,11,18,2017,12,0,0,-5.06,-4.6,-5.52,5.787,2.53,0.99,0.002827
2878,11,19,2017,12,0,0,1.395,3.83,-1.04,55.5552,5.15,0.78,0.003581
2879,11,20,2017,12,0,0,-0.245,4.17,-4.66,79.8606,3.47,0.53,0.002162
2880,11,21,2017,12,0,0,-0.795,5.15,-6.74,83.3328,1.42,0.39,0.001528
2881,11,22,2017,12,0,0,-2.205,1.35,-5.76,77.5458,1.95,0.78,0.002756
2882,11,23,2017,12,0,0,-2.66,3.01,-8.33,86.805,1.49,0.8,0.002733
2883,11,24,2017,12,0,0,-1.57,1.61,-4.75,93.7494,3.12,0.53,0.001962
2884,11,25,2017,12,0,0,0.815,6.24,-4.61,98.379,2.5,0.69,0.003039
2885,11,26,2017,12,0,0,-1.63,1.96,-5.22,46.296,6.09,0.99,0.00365
2886,11,27,2017,12,0,0,-2.195,-1.4,-2.99,52.083,3.03,0.99,0.003501
2887,11,28,2017,12,0,0,-3.11,2.77,-8.99,67.1292,5.03,0.92,0.00304
2888,11,29,2017,12,0,0,0.11,9.66,-9.44,85.6476,1.13,0.49,0.002051
2889,11,30,2017,12,0,0,-0.085,4.07,-4.24,54.3978,2.98,0.81,0.003343
2890,12,1,2017,12,0,0,7.23,13.81,0.65,71.7588,1.67,0.67,0.004627
2891,12,2,2017,12,0,0,6.79,13.12,0.46,76.3884,5.69,0.95,0.006366
2892,12,3,2017,12,0,3.38,6.185,9.59,2.78,59.0274,2.89,0.99,0.006364
2893,12,4,2017,12,0,12.29,6.655,9.6,3.71,38.1942,2.63,0.9,0.005976
2894,12,5,2017,12,0,0,7.46,17.58,-2.66,81.018,5.19,0.58,0.004069
2895,12,6,2017,12,0,0,5.67,11.46,-0.12,77.5458,3.69,0.74,0.004591
2896,12,7,2017,12,0,0,3.595,6.04,1.15,75.231,5.02,0.77,0.004133
2897,12,8,2017,12,0,10.31,2.185,3.64,0.73,13.8888,2.23,0.99,0.004809
2898,12,9,2017,12,0,0,1.8,6.46,-2.86,81.018,2.98,0.8,0.003781
2899,12,10,2017,12,0,0,5.035,10.02,0.05,64.8144,6.39,0.76,0.004512
2900,12,11,2017,12,0,0,1.16,6.28,-3.96,74.0736,1.37,0.74,0.003341
2901,12,12,2017,12,0,0,3.815,8.94,-1.31,74.0736,2.11,0.57,0.003107
2902,12,13,2017,12,0,0,5.07,10.97,-0.83,72.9162,4.89,0.76,0.004523
2903,12,14,2017,12,0,0,3.48,5.03,1.93,78.7032,1.43,0.66,0.003514
2904,12,15,2017,12,0,0,3.325,10.76,-4.11,86.805,2.08,0.68,0.003581
2905,12,16,2017,12,0,0,3.47,8.86,-1.92,76.3884,4.02,0.73,0.003884
2906,12,17,2017,12,0,0,-0.415,4.19,-5.02,64.8144,0.89,0.6,0.002417
2907,12,18,2017,12,0,0,-0.26,3.52,-4.04,72.9162,4.01,0.89,0.003626
2908,12,19,2017,12,0,0,2.5,6.85,-1.85,78.7032,5.09,0.76,0.003775
2909,12,20,2017,12,0,0,9.035,16.42,1.65,84.4902,1.79,0.71,0.005543
2910,12,21,2017,12,0,0,11.305,17.65,4.96,71.7588,1.34,0.84,0.007631
2911,12,22,2017,12,0,0,13.01,14.76,11.26,70.6014,5.73,0.94,0.009552
2912,12,23,2017,12,0,0,10.345,13.01,7.68,60.1848,2.47,0.81,0.006904
2913,12,24,2017,12,0,7.54,4.15,4.61,3.69,57.87,3.7,0.78,0.004353
2914,12,25,2017,12,0,0,-4.02,-3.03,-5.01,45.1386,2.62,0.96,0.002964
2915,12,26,2017,12,0,0,-2.11,0.69,-4.91,54.3978,3.08,0.99,0.003523
2916,12,27,2017,12,0,0,-5.725,-3.6,-7.85,27.7776,5.46,0.99,0.002688
2917,12,28,2017,12,0,0,-1.325,0.8,-3.45,17.361,1.6,0.98,0.003695
2918,12,29,2017,12,0,1.9,1.95,3.82,0.08,8.1018,2.72,0.99,0.004729
2919,12,30,2017,12,0,6.24,3.755,6.82,0.69,38.1942,4.36,0.93,0.005048
2920,12,31,2017,12,0,0,3.28,8.82,-2.26,86.805,3.75,0.67,0.003517
2921,1,1,2018,12,0,0,4.075,7.6,0.55,82.1754,8.08,0.65,0.003608
2922,1,2,2018,12,0,0,3.67,8.29,-0.95,75.231,4.88,0.69,0.003723
2923,1,3,2018,12,0,16.09,4.77,8.83,0.71,31.2498,5.15,0.92,0.005362
2924,1,4,2018,12,0,0,4.655,11.24,-1.93,90.2772,2.1,0.65,0.003758
2925,1,5,2018,12,0,0,5.64,10.42,0.86,71.7588,1.32,0.66,0.004086
2926,1,6,2018,12,0,0,5.51,7.9,3.12,64.8144,7.28,0.88,0.005399
2927,1,7,2018,12,0,0,8.08,12.75,3.41,83.3328,4.89,0.56,0.004098
2928,1,8,2018,12,0,0,7.515,10.49,4.54,79.8606,0.37,0.63,0.004437
2929,1,9,2018,12,0,0,8.135,13.74,2.53,92.592,1.51,0.74,0.005436
2930,1,10,2018,12,0,0,8.165,12.73,3.6,85.6476,0.57,0.83,0.006109
2931,1,11,2018,12,0,0,2.93,7.2,-1.34,85.6476,2.19,0.8,0.004097
2932,1,12,2018,12,0,0,3.8,8.42,-0.82,77.5458,1.31,0.55,0.002995
2933,1,13,2018,12,0,0,-1.535,1.06,-4.13,60.1848,4.06,0.99,0.003675
2934,1,14,2018,12,0,0,-0.69,4.91,-6.29,93.7494,0.51,0.8,0.003159
2935,1,15,2018,12,0,0,-3.52,-1.67,-5.37,75.231,1.66,0.75,0.002404
2936,1,16,2018,12,0,0,-4.755,-1.81,-7.7,83.3328,4.8,0.55,0.001607
2937,1,17,2018,12,0,0,-7.11,-5.06,-9.16,23.148,5.17,0.87,0.002124
2938,1,18,2018,12,0,0,-4.645,-1.39,-7.9,54.3978,5.08,0.99,0.002916
2939,1,19,2018,12,0,0,-0.455,4.5,-5.41,90.2772,3.4,0.8,0.003214
2940,1,20,2018,12,0,0,0.205,5.75,-5.34,93.7494,0.58,0.81,0.003413
2941,1,21,2018,12,0,0,3.455,8.42,-1.51,85.6476,1.76,0.65,0.003455
2942,1,22,2018,12,0,0,4.855,13.8,-4.09,96.0642,0.3,0.69,0.004045
2943,1,23,2018,12,0,0,3.895,9.86,-2.07,103.0086,3.07,0.47,0.002576
2944,1,24,2018,12,0,0,-0.51,5.02,-6.04,89.1198,1.54,0.79,0.003161
2945,1,25,2018,12,0,0,1.065,6.05,-3.92,85.6476,3.24,0.55,0.002466
2946,1,26,2018,12,0,0,1.705,3.49,-0.08,86.805,1.92,0.71,0.003333
2947,1,27,2018,12,0,0,-0.175,4.86,-5.21,85.6476,1.53,0.77,0.003157
2948,1,28,2018,12,0,0,-0.985,4.87,-6.84,87.9624,2.79,0.67,0.002589
2949,1,29,2018,12,0,0,4.615,10.87,-1.64,96.0642,1.09,0.75,0.004324
2950,1,30,2018,12,0,0,6.62,12.71,0.53,94.9068,1.13,0.78,0.005167
2951,1,31,2018,12,0,0,4.995,10,-0.01,111.1104,0.88,0.85,0.005032
2952,2,1,2018,12,0,0,-0.475,2.19,-3.14,92.592,3.16,0.71,0.002848
2953,2,2,2018,12,0,0,-1.525,3.25,-6.3,103.0086,2.15,0.63,0.00234
2954,2,3,2018,12,0,0,4.335,10.37,-1.7,100.6938,4.42,0.4,0.002261
2955,2,4,2018,12,0,0,6.9,14.01,-0.21,112.2678,2.98,0.44,0.002971
2956,2,5,2018,12,0,0,7.775,13.28,2.27,100.6938,4.52,0.76,0.005448
2957,2,6,2018,12,0,0,10.105,16.39,3.82,104.166,0.67,0.66,0.005536
2958,2,7,2018,12,0,0,11.075,16.88,5.27,104.166,2.9,0.59,0.005279
2959,2,8,2018,12,0,0,11.755,15.75,7.76,101.8512,2.69,0.58,0.005428
2960,2,9,2018,12,0,3.25,3.385,3.76,3.01,12.7314,2.19,0.99,0.005236
2961,2,10,2018,12,0,1.14,0.63,2.99,-1.73,70.6014,3.85,0.89,0.003868
2962,2,11,2018,12,0,0,4.52,8.23,0.81,84.4902,1.72,0.78,0.004467
2963,2,12,2018,12,0,0,2.88,7.95,-2.19,120.3696,5.79,0.7,0.003572
2964,2,13,2018,12,0,0,4.195,10.56,-2.17,107.6382,8.06,0.56,0.003135
2965,2,14,2018,12,0,0,4.025,7.83,0.22,104.166,2.07,0.7,0.003872
2966,2,15,2018,12,0,1.23,2.14,5.01,-0.73,35.8794,4.69,0.78,0.003777
2967,2,16,2018,12,0,0,7.995,15.32,0.67,127.314,3.42,0.7,0.005093
2968,2,17,2018,12,0,0,5.86,13.17,-1.45,142.3602,0.16,0.38,0.002389
2969,2,18,2018,12,0,0,2.655,8.78,-3.47,131.9436,2.03,0.71,0.003566
2970,2,19,2018,12,0,0,2.05,4.32,-0.22,136.5732,2.15,0.61,0.002935
2971,2,20,2018,12,0,0,0.43,6.96,-6.1,150.462,7.87,0.63,0.002698
2972,2,21,2018,12,0,0,2.435,8.19,-3.32,137.7306,2.89,0.69,0.003412
2973,2,22,2018,12,0,0,4.185,8.52,-0.15,131.9436,0.22,0.69,0.00386
2974,2,23,2018,12,0,0,7.43,17.35,-2.49,141.2028,1.77,0.6,0.004201
2975,2,24,2018,12,0,0,10.915,18.59,3.24,145.8324,1.25,0.81,0.00717
2976,2,25,2018,12,0,0,10.72,16.13,5.31,136.5732,5.66,0.74,0.006466
2977,2,26,2018,12,0,0,7.045,13.48,0.61,158.5638,2.61,0.66,0.004501
2978,2,27,2018,12,0,0,8.455,14.86,2.05,131.9436,2.3,0.7,0.005255
2979,2,28,2018,12,0,0,7.865,16.44,-0.71,143.5176,6.63,0.82,0.005914
2980,3,1,2018,12,0,0,15.015,21.36,8.67,146.9898,4.94,0.53,0.006133
2981,3,2,2018,12,0,0,11.085,18.2,3.97,151.6194,2.26,0.59,0.005282
2982,3,3,2018,12,0,1.15,9.585,15.03,4.14,118.0548,5.06,0.99,0.00802
2983,3,4,2018,12,0,6.59,15.785,22.9,8.67,81.018,3.72,0.99,0.012035
2984,3,5,2018,12,0,0,20.335,29.7,10.97,180.5544,5.03,0.47,0.007603
2985,3,6,2018,12,0,0,18.12,26.6,9.64,146.9898,6.78,0.51,0.007188
2986,3,7,2018,12,0,0,16.86,27.59,6.13,171.2952,7.26,0.54,0.007029
2987,3,8,2018,12,0,0,17.675,26.79,8.56,156.249,1.55,0.29,0.003975
2988,3,9,2018,12,0,0,14.19,21.07,7.31,167.823,6.45,0.35,0.00384
2989,3,10,2018,12,0,0,11.43,19.54,3.32,173.61,3.82,0.54,0.004946
2990,3,11,2018,12,0,0,11.055,18.54,3.57,182.8692,3.72,0.61,0.00545
2991,3,12,2018,12,0,0,12.625,20.69,4.56,187.4988,2.17,0.64,0.006342
2992,3,13,2018,12,0,0,12.895,18.95,6.84,177.0822,3.27,0.35,0.00353
2993,3,14,2018,12,0,1.13,8.365,10.33,6.4,45.1386,2.89,0.99,0.007386
2994,3,15,2018,12,0,0,13.74,19.46,8.02,181.7118,4.83,0.42,0.004476
2995,3,16,2018,12,0,0,8.04,12.46,3.62,173.61,1.93,0.63,0.004598
2996,3,17,2018,12,0,1.4,4.185,4.4,3.97,61.3422,2.92,0.92,0.005147
2997,3,18,2018,12,0,0,9.875,15.68,4.07,174.7674,4.14,0.73,0.006029
2998,3,19,2018,12,0,0,13.37,20.7,6.04,207.1746,3.26,0.29,0.003017
2999,3,20,2018,12,0,0,12.935,19.89,5.98,201.3876,4.62,0.7,0.007078
3000,3,21,2018,12,0,3.04,8.965,14.99,2.94,108.7956,4.7,0.99,0.007692
3001,3,22,2018,12,0,0,12.105,19.48,4.73,219.906,9.97,0.43,0.004118
3002,3,23,2018,12,0,0,13.935,20.29,7.58,199.0728,3.92,0.58,0.006259
3003,3,24,2018,12,0,0,10.84,15.29,6.39,201.3876,2.99,0.7,0.006166
3004,3,25,2018,12,0,0,10.19,17.71,2.67,214.119,4.99,0.49,0.004133
3005,3,26,2018,12,0,3.63,11.42,17.43,5.41,126.1566,9.24,0.93,0.008513
3006,3,27,2018,12,0,9.03,9.305,11.86,6.75,85.6476,3.73,0.83,0.006598
3007,3,28,2018,12,0,0,14.545,23.4,5.69,233.7948,1.22,0.66,0.007409
3008,3,29,2018,12,0,0,18,28.08,7.92,225.693,3.32,0.59,0.008253
3009,3,30,2018,12,0,0,21.02,32.09,9.95,248.841,6.67,0.61,0.010293
3010,3,31,2018,12,0,4.32,15.325,22.06,8.59,164.3508,2.83,0.99,0.011686
3011,4,1,2018,12,0,2.19,17.45,21.53,13.37,186.3414,2.55,0.99,0.013377
3012,4,2,2018,12,0,0,18.76,28.08,9.44,221.0634,3.73,0.67,0.009829
3013,4,3,2018,12,0,0,16.79,26.56,7.02,229.1652,2.17,0.65,0.008424
3014,4,4,2018,12,0,0,18.765,29.27,8.26,233.7948,4.05,0.42,0.006163
3015,4,5,2018,12,0,0,16.85,24.61,9.09,231.48,2.77,0.38,0.004943
3016,4,6,2018,12,0,0,11.615,17.51,5.72,226.8504,1.81,0.37,0.003431
3017,4,7,2018,12,0,0,12.94,18.45,7.43,207.1746,5.04,0.53,0.005361
3018,4,8,2018,12,0,0,16.245,24.91,7.58,228.0078,3.26,0.53,0.006635
3019,4,9,2018,12,0,0,21.73,28.36,15.1,230.3226,2.18,0.53,0.009341
3020,4,10,2018,12,0,0,20.475,27.26,13.69,230.3226,5.44,0.59,0.009628
3021,4,11,2018,12,0,5.34,15.96,23.97,7.95,127.314,3.79,0.99,0.01217
3022,4,12,2018,12,0,13.4,16.115,21.01,11.22,97.2216,4.71,0.99,0.012291
3023,4,13,2018,12,0,1.25,15.655,23.57,7.74,114.5826,3.44,0.99,0.011935
3024,4,14,2018,12,0,0,21.8,32.68,10.92,254.628,0.54,0.65,0.011505
3025,4,15,2018,12,0,0,21.02,30.87,11.17,240.7392,4.1,0.61,0.010293
3026,4,16,2018,12,0,0,22.635,34.19,11.08,255.7854,8,0.52,0.009683
3027,4,17,2018,12,0,0,18.19,26.01,10.37,276.6186,2.63,0.72,0.010192
3028,4,18,2018,12,0,0,17.34,26.54,8.14,283.563,1.33,0.35,0.004697
3029,4,19,2018,12,0,0,17.64,24.88,10.4,268.5168,0.79,0.68,0.009299
3030,4,20,2018,12,0,0,17.075,22.91,11.24,254.628,2.69,0.68,0.008973
3031,4,21,2018,12,0,0,13.68,21.32,6.04,258.1002,1.76,0.5,0.005307
3032,4,22,2018,12,0,2.48,10.195,11.14,9.25,60.1848,2.55,0.93,0.007847
3033,4,23,2018,12,0,0,11.51,18.84,4.18,285.8778,3.54,0.28,0.002578
3034,4,24,2018,12,0,0,13.505,19.95,7.06,284.7204,2.08,0.47,0.004932
3035,4,25,2018,12,0,0,9.215,11.59,6.84,259.2576,6.17,0.45,0.003556
3036,4,26,2018,12,0,0,9.105,11.74,6.47,278.9334,2.73,0.61,0.004784
3037,4,27,2018,12,0,0,18.165,28.29,8.04,292.8222,3.9,0.27,0.003816
3038,4,28,2018,12,0,0,22.14,32.07,12.21,306.711,6.6,0.38,0.006867
3039,4,29,2018,12,0,0,29.06,38.68,19.44,282.4056,2.12,0.51,0.013895
3040,4,30,2018,12,0,0,24.21,31.65,16.77,305.5536,5.55,0.54,0.011058
3041,5,1,2018,12,0,0,24.475,31.79,17.16,290.5074,5.23,0.47,0.009778
3042,5,2,2018,12,0,4.03,19.76,24.83,14.69,141.2028,3.58,0.99,0.015456
3043,5,3,2018,12,0,1.02,17.85,25.53,10.17,156.249,0.66,0.86,0.011917
3044,5,4,2018,12,0,0,19.115,28.28,9.95,302.0814,9.05,0.5,0.007499
3045,5,5,2018,12,0,0,19.145,30.83,7.46,322.9146,2.3,0.51,0.007664
3046,5,6,2018,12,0,0,19.895,28.5,11.29,327.5442,0.24,0.35,0.00551
3047,5,7,2018,12,0,0,19.84,29.78,9.9,324.072,3.92,0.68,0.010669
3048,5,8,2018,12,0,2.8,22.8,27.98,17.62,144.675,2.37,0.99,0.018621
3049,5,9,2018,12,0,0,27.605,37.72,17.49,331.0164,2.94,0.38,0.009513
3050,5,10,2018,12,0,0,24.085,32.81,15.36,318.285,3.76,0.43,0.008739
3051,5,11,2018,12,0,0,26.555,35.28,17.83,313.6554,3.1,0.5,0.011769
3052,5,12,2018,12,0,0,25.495,39.59,11.4,332.1738,3.33,0.62,0.013707
3053,5,13,2018,12,0,0,22.585,34.49,10.68,327.5442,2.86,0.61,0.011325
3054,5,14,2018,12,0,0,18.905,28.3,9.51,328.7016,4.84,0.29,0.004293
3055,5,15,2018,12,0,0,22.335,31.71,12.96,348.3774,1.55,0.49,0.00896
3056,5,16,2018,12,0,0,14.725,17.95,11.5,343.7478,2.48,0.46,0.005224
3057,5,17,2018,12,0,0,17.425,22.72,12.13,348.3774,0.66,0.43,0.005801
3058,5,18,2018,12,0,4.22,11.375,19.71,3.04,276.6186,2.83,0.94,0.008579
3059,5,19,2018,12,0,1.76,16.05,20.93,11.17,174.7674,3.93,0.94,0.011622
3060,5,20,2018,12,0,1.28,19.82,23.04,16.6,186.3414,4.4,0.86,0.013477
3061,5,21,2018,12,0,0,17.91,25.69,10.13,337.9608,2.79,0.57,0.007928
3062,5,22,2018,12,0,5.42,11.95,16.39,7.51,120.3696,1.2,0.74,0.007015
3063,5,23,2018,12,0,2.68,13.475,15.57,11.38,50.9256,2.52,1,0.010474
3064,5,24,2018,12,0,1.88,15.815,21.72,9.91,208.332,1.23,0.99,0.012058
3065,5,25,2018,12,0,0,21.95,30.59,13.31,339.1182,3.77,0.42,0.007502
3066,5,26,2018,12,0,0,16.73,25.01,8.45,348.3774,6.7,0.36,0.004648
3067,5,27,2018,12,0,0,19.105,26.8,11.41,348.3774,0.83,0.72,0.010792
3068,5,28,2018,12,0,0,25.1,35.96,14.24,354.1644,4.68,0.56,0.012093
3069,5,29,2018,12,0,0,26.23,35.88,16.58,343.7478,0.58,0.31,0.007159
3070,5,30,2018,12,0,0,21.73,32.32,11.14,359.9514,2.01,0.47,0.008283
3071,5,31,2018,12,0,0,17.055,24.44,9.67,353.007,2.83,0.6,0.007907
3072,6,1,2018,12,0,0,17.36,29.17,5.55,348.3774,8.07,0.37,0.004971
3073,6,2,2018,12,0,0,19.67,27.11,12.23,358.794,1.19,0.65,0.010091
3074,6,3,2018,12,0,0,22.1,33.07,11.13,343.7478,2.04,0.47,0.008472
3075,6,4,2018,12,0,0,26.54,35.45,17.63,340.2756,6.06,0.41,0.009642
3076,6,5,2018,12,0,0,25.735,35.81,15.66,354.1644,2.11,0.29,0.006503
3077,6,6,2018,12,0,1.93,20.615,25.46,15.77,99.5364,0.4,0.83,0.013661
3078,6,7,2018,12,0,0,28.24,36.29,20.19,351.8496,5.38,0.5,0.01299
3079,6,8,2018,12,0,0,30.185,40.65,19.72,346.0626,4.41,0.55,0.015987
3080,6,9,2018,12,0,0,29.63,40.3,18.96,349.5348,1.06,0.53,0.014922
3081,6,10,2018,12,0,0,26.985,35.46,18.51,335.646,2.42,0.58,0.014002
3082,6,11,2018,12,0,0,25.435,34.17,16.7,346.0626,2.21,0.43,0.009473
3083,6,12,2018,12,0,0,22.77,32.36,13.18,335.646,5.39,0.54,0.010139
3084,6,13,2018,12,0,0,24.05,31.56,16.54,347.22,5.11,0.39,0.00791
3085,6,14,2018,12,0,0,25.34,39.88,10.8,370.368,2.94,0.34,0.007448
3086,6,15,2018,12,0,0,20.645,29.26,12.03,337.9608,4.95,0.51,0.00841
3087,6,16,2018,12,0,0,22.89,33.09,12.69,336.8034,1.6,0.5,0.009456
3088,6,17,2018,12,0,0,27.175,38.47,15.88,351.8496,1.53,0.53,0.012939
3089,6,18,2018,12,0,0,27.795,36.87,18.72,343.7478,6.83,0.39,0.009873
3090,6,19,2018,12,0,0,23.04,33.29,12.79,340.2756,2.31,0.44,0.008397
3091,6,20,2018,12,0,0,22.69,34.57,10.81,355.3218,2.83,0.21,0.003924
3092,6,21,2018,12,0,1.39,22.68,29.64,15.72,184.0266,5.53,0.77,0.014378
3093,6,22,2018,12,0,0,31.86,40.28,23.44,361.1088,4.18,0.3,0.009594
3094,6,23,2018,12,0,2.75,23.185,29.29,17.08,195.6006,1.91,0.8,0.015402
3095,6,24,2018,12,0,0,25.215,36.55,13.88,347.22,4.29,0.36,0.007828
3096,6,25,2018,12,0,0,24.79,37.57,12.01,342.5904,3.33,0.37,0.007844
3097,6,26,2018,12,0,0,26.16,33.48,18.84,335.646,7.38,0.58,0.013338
3098,6,27,2018,12,0,0,28.395,38.86,17.93,346.0626,8.58,0.43,0.011272
3099,6,28,2018,12,0,0,26.99,40.45,13.53,350.6922,5.32,0.66,0.015938
3100,6,29,2018,12,0,0,27.395,40.29,14.5,344.9052,4.47,0.43,0.010634
3101,6,30,2018,12,0,0,23.79,34.1,13.48,335.646,3.2,0.44,0.008786
3102,7,1,2018,12,0,0,25.24,38.35,12.13,356.4792,7.4,0.42,0.009146
3103,7,2,2018,12,0,0,27.685,38.01,17.36,312.498,2.14,0.5,0.012576
3104,7,3,2018,12,0,0,27.725,35.75,19.7,320.5998,0.6,0.53,0.013362
3105,7,4,2018,12,0,0,32.39,41.32,23.46,320.5998,4.16,0.52,0.017136
3106,7,5,2018,12,0,0,31.41,39.52,23.3,319.4424,7.02,0.48,0.014963
3107,7,6,2018,12,0,0,33.585,43.95,23.22,335.646,7.38,0.61,0.021497
3108,7,7,2018,12,0,0,33.555,42.75,24.36,324.072,6.21,0.36,0.012666
3109,7,8,2018,12,0,0,28.53,37.5,19.56,305.5536,2.91,0.5,0.01321
3110,7,9,2018,12,0,0,28.89,38.77,19.01,320.5998,1.9,0.35,0.009442
3111,7,10,2018,12,0,0,26.32,34.24,18.4,312.498,5.72,0.56,0.013
3112,7,11,2018,12,0,0,26.775,33.88,19.67,309.0258,3.03,0.31,0.007392
3113,7,12,2018,12,0,0,29.265,38.91,19.62,304.3962,4.66,0.41,0.011303
3114,7,13,2018,12,0,0,32.38,42.37,22.39,328.7016,3.27,0.42,0.013832
3115,7,14,2018,12,0,0,32.425,42.77,22.08,318.285,2.81,0.3,0.009905
3116,7,15,2018,12,0,0,35.67,43.66,27.68,312.498,1.47,0.23,0.009101
3117,7,16,2018,12,0,0,35.21,45.29,25.13,327.5442,2.02,0.34,0.013116
3118,7,17,2018,12,0,0,36.065,47.07,25.06,327.5442,3.5,0.56,0.022645
3119,7,18,2018,12,0,0,35.87,43.63,28.11,311.3406,4.49,0.32,0.012802
3120,7,19,2018,12,0,0,35.38,44.27,26.49,315.9702,1.96,0.4,0.015576
3121,7,20,2018,12,0,4.31,30.76,33.5,28.02,247.6836,1.3,0.96,0.028839
3122,7,21,2018,12,0,0,32.37,41.86,22.88,302.0814,2.18,0.39,0.012837
3123,7,22,2018,12,0,10.42,29.655,35.39,23.92,128.4714,5.23,0.99,0.027914
3124,7,23,2018,12,0,0,32.72,40.1,25.34,331.0164,2.18,0.32,0.010743
3125,7,24,2018,12,0,0,33.205,44.05,22.36,339.1182,1.58,0.45,0.015525
3126,7,25,2018,12,0,0,30.885,41.74,20.03,311.3406,7.85,0.2,0.006051
3127,7,26,2018,12,0,0,30.7,38.81,22.59,285.8778,5.59,0.45,0.013472
3128,7,27,2018,12,0,0,29.885,37.45,22.32,282.4056,2.4,0.47,0.013429
3129,7,28,2018,12,0,0,29.645,36.48,22.81,287.0352,5.35,0.48,0.013526
3130,7,29,2018,12,0,0,26.89,40.44,13.34,306.711,0.82,0.57,0.013684
3131,7,30,2018,12,0,0,28.735,39.06,18.41,305.5536,4.69,0.42,0.011229
3132,7,31,2018,12,0,0,30.745,39.2,22.29,295.137,1.45,0.55,0.016508
3133,8,1,2018,12,0,0,29.935,40.22,19.65,293.9796,2.77,0.39,0.011175
3134,8,2,2018,12,0,0,29.65,38.07,21.23,267.3594,2.68,0.45,0.012685
3135,8,3,2018,12,0,0,28.38,35.74,21.02,295.137,4.9,0.44,0.011524
3136,8,4,2018,12,0,0,23.51,32.61,14.41,291.6648,1.64,0.4,0.007853
3137,8,5,2018,12,0,0,23.65,36.9,10.4,299.7666,1.25,0.33,0.006534
